user_id,date,transaction_type,category,amount,payment_mode,location,notes,transaction_number
U073,2019-03-06,Expense,Rent,1512.0,Card,Kolkata,Dinner at resto,1322
U133,2019-03-06,Expense,Rent,85.0,Card,Lucknow,Monthly rent,12129
U106,2019-03-06,Expense,Rent,226.0,Cash,Ahmedabad,Doctor visit,12350
U017,2019-03-06,Expense,Entertainment,514.0,Cash,Pune,Doctor visit cash,14938
U001,2019-03-05,Expense,Savings,250.0,Cash,Ahmedabad,Course fee,6708
U034,2019-03-05,Expense,Rent,198.0,Cash,Lucknow,Gift late,9890
U005,2019-03-05,Expense,Rent,181.0,Cash,Ahmedabad,,8249
U163,2019-03-05,Income,Salary,63985.0,Bank Transfer,Chennai,Uber to office cash,6265
U148,2019-03-05,Expense,Food,291.0,Card,Jaipur,Course fee,7785
U094,2019-03-05,Expense,Utilities,1059.0,Cash,Hyderabad,Monthly rent,12738
U168,2019-03-05,Expense,Rent,264.0,Card,Delhi,Course fee via app,11890
U116,2019-03-05,Expense,Entertainment,86.0,UPI,Kolkata,Monthly rent cash,639
U139,2019-03-04,Expense,Food,935.0,UPI,Kolkata,Course fee,13899
U167,2019-03-04,Income,Salary,69051.0,Cash,Hyderabad,Gift,11677
U098,2019-03-04,Income,Other Income,42147.0,Bank Transfer,Pune,Uber to office,651
U079,2019-03-04,Expense,Rent,411.0,UPI,Bengaluru,Salary,9608
U003,2019-03-04,Expense,Others,432.0,Bank Transfer,Bengaluru,Gift,6871
U041,2019-03-04,Expense,Food,86.0,Bank Transfer,Delhi,Grocery shopping cash,3812
U188,2019-03-04,Expense,Others,1606.0,Bank Transfer,Lucknow,Netflix subscription via app,1400
U075,2019-03-04,Expense,Food,271.0,Card,Bengaluru,,2
U012,2019-03-03,Expense,Travel,1425.0,Cash,Mumbai,,1921
U045,2019-03-03,Expense,Travel,834.0,Bank Transfer,Jaipur,,2812
U050,2019-03-03,Expense,Others,536.0,Cash,Chennai,Netflix subscription,7841
U081,2019-03-03,Expense,Entertainment,96.0,Card,Hyderabad,Salary,2300
U097,2019-03-03,Expense,Entertainment,1744.0,UPI,Mumbai,Uber to office via app,14675
U159,2019-03-02,Expense,Utilities,308.0,Bank Transfer,Chennai,,10065
U033,2019-03-02,Expense,Travel,150.0,UPI,Kolkata,,6668
U157,2019-03-02,Income,Bonus,67049.0,Bank Transfer,Mumbai,Monthly rent,14484
U031,2019-03-02,Expense,Food,176.0,Bank Transfer,Kolkata,Grocery shopping,7745
U033,2019-03-02,Expense,Travel,2771.0,UPI,Mumbai,Doctor visit,641
U192,2019-03-02,Expense,Travel,206.0,Cash,Chennai,Uber to office,9012
U020,2019-03-02,Expense,Rent,1359.0,UPI,Jaipur,Netflix subscription,10267
U185,2019-03-02,Expense,Rent,411.0,Card,Jaipur,Uber to office,14668
U173,2019-03-01,Expense,Food,576.0,Bank Transfer,Jaipur,,10337
U142,2019-03-01,Expense,Rent,1012.0,Bank Transfer,Pune,Course fee,13559
U035,2019-03-01,Expense,Rent,977.0,UPI,Hyderabad,Gift,2798
U097,2019-03-01,Expense,Food,674.0,Bank Transfer,Mumbai,Paid electricity bill,13455
U084,2019-03-01,Expense,Entertainment,216.0,Cash,Mumbai,Course fee,14127
U152,2019-03-01,Expense,Entertainment,68.0,UPI,Jaipur,Gift,12559
U176,2019-03-01,Expense,Rent,1696.0,Bank Transfer,Jaipur,Netflix subscription,12181
U009,2019-03-01,Expense,Food,692.0,Bank Transfer,Bengaluru,Paid electricity bill,11656
U014,2019-02-28,Expense,Entertainment,156.0,UPI,Chennai,Netflix subscription,4540
U023,2019-02-28,Expense,Savings,68.0,Cash,Pune,,10309
U128,2019-02-28,Expense,Travel,1265.0,Cash,Jaipur,Paid electricity bill,4780
U141,2019-02-28,Expense,Entertainment,526.0,UPI,Delhi,Salary cash,24
U150,2019-02-28,Expense,Rent,2241.0,Cash,Mumbai,Course fee via app,5363
U084,2019-02-28,Expense,Rent,520.0,Cash,Kolkata,Grocery shopping,11292
U105,2019-02-28,Expense,Utilities,616.0,Bank Transfer,Pune,Dinner at resto,11080
U174,2019-02-28,Expense,Travel,669.0,UPI,Chennai,Monthly rent,6038
U168,2019-02-28,Expense,Food,112.0,UPI,Kolkata,Netflix subscription cash,5820
U012,2019-02-28,Expense,Travel,10165.0,Cash,Delhi,Uber to office late,13988
U182,2019-02-28,Income,Other Income,37657.0,Card,Pune,,4127
U164,2019-02-28,Expense,Travel,612.0,Card,Hyderabad,Monthly rent,9626
U033,2019-02-27,Expense,Food,1661.0,UPI,Jaipur,Dinner at resto,9746
U116,2019-02-27,Expense,Savings,281.0,UPI,Chennai,Paid electricity bill late,7364
U012,2019-02-27,Expense,Food,828.0,Bank Transfer,Chennai,Grocery shopping via app,3913
U176,2019-02-27,Income,Other Income,85604.0,UPI,Mumbai,Uber to office via app,5194
U053,2019-02-27,Expense,Rent,167.0,Cash,Chennai,Netflix subscription via app,3136
U118,2019-02-27,Expense,Travel,524.0,Card,Mumbai,Course fee,11571
U163,2019-02-27,Income,Other Income,40577.0,UPI,Jaipur,,14370
U015,2019-02-27,Expense,Rent,1560.0,Card,Mumbai,Salary,9050
U137,2019-02-27,Expense,Food,6424.0,UPI,Kolkata,Dinner at resto via app,12494
U150,2019-02-27,Expense,Others,258.0,Bank Transfer,Ahmedabad,Uber to office,1665
U042,2019-02-26,Expense,Utilities,126.0,Card,Mumbai,Gift,15000
U145,2019-02-26,Expense,Rent,1001.0,Card,Chennai,Uber to office,8809
U112,2019-02-26,Expense,Entertainment,509.0,UPI,Kolkata,Monthly rent,6139
U148,2019-02-26,Expense,Food,63.0,Cash,Jaipur,Paid electricity bill,271
U014,2019-02-26,Expense,Food,118.0,Card,Hyderabad,,7910
U088,2019-02-26,Expense,Travel,210.0,UPI,Jaipur,Course fee,5174
U060,2019-02-26,Expense,Utilities,430.0,Card,Chennai,Doctor visit,10154
U070,2019-02-26,Expense,Rent,373.0,Bank Transfer,Bengaluru,Gift,8279
U160,2019-02-26,Expense,Rent,453.0,Bank Transfer,Mumbai,Uber to office,2420
U084,2019-02-26,Expense,Food,383.0,UPI,Chennai,Dinner at resto,11266
U129,2019-02-26,Expense,Food,1851.0,Card,Jaipur,Monthly rent,2764
U043,2019-02-26,Income,Other Income,69765.0,Bank Transfer,Jaipur,Salary,6264
U130,2019-02-26,Expense,Others,7427.0,Card,Hyderabad,Dinner at resto,13589
U011,2019-02-26,Expense,Food,999999.0,Card,Bengaluru,Netflix subscription,9745
U016,2019-02-25,Expense,Rent,573.0,UPI,Mumbai,Grocery shopping,288
U131,2019-02-25,Expense,Food,165.0,Bank Transfer,Bengaluru,,9456
U088,2019-02-25,Expense,Others,452.0,Bank Transfer,Hyderabad,Dinner at resto,5341
U034,2019-02-25,Expense,Food,874.0,Card,Hyderabad,Doctor visit cash,905
U180,2019-02-25,Expense,Travel,264.0,Cash,Delhi,,4451
U011,2019-02-25,Expense,Rent,583.0,UPI,Hyderabad,Salary,3883
U082,2019-02-25,Expense,Travel,586.0,Card,Lucknow,,8712
U074,2019-02-25,Expense,Food,40.0,UPI,Ahmedabad,Doctor visit via app,12419
U127,2019-02-25,Expense,Savings,1121.0,Bank Transfer,Jaipur,Doctor visit late,11262
U021,2019-02-25,Expense,Food,5812.0,UPI,Bengaluru,Grocery shopping,7762
U173,2019-02-24,Income,Other Income,64532.0,UPI,Hyderabad,Dinner at resto,7874
U015,2019-02-24,Income,Other Income,52870.0,Bank Transfer,Jaipur,Dinner at resto,2746
U024,2019-02-24,Expense,Rent,481.0,Card,Ahmedabad,Gift cash,1657
U058,2019-02-24,Expense,Food,131.0,UPI,Hyderabad,,6840
U192,2019-02-24,Expense,Food,4411.0,UPI,Mumbai,Doctor visit,1394
U097,2019-02-24,Expense,Rent,87.0,UPI,Hyderabad,Course fee,12946
U053,2019-02-24,Expense,Rent,668.0,Bank Transfer,Bengaluru,,6867
U149,2019-02-23,Expense,Savings,439.0,UPI,Hyderabad,Salary,14713
U028,2019-02-23,Expense,Food,575.0,UPI,Lucknow,Doctor visit,11353
U061,2019-02-23,Expense,Food,2522.0,Cash,Ahmedabad,Uber to office,5755
U006,2019-02-23,Expense,Food,2437.0,UPI,Bengaluru,Paid electricity bill,4739
U119,2019-02-23,Income,Bonus,52860.0,Card,Pune,Course fee,14506
U144,2019-02-23,Expense,Rent,271.0,Bank Transfer,Ahmedabad,Gift,8553
U002,2019-02-23,Expense,Rent,144.0,Card,Chennai,,10875
U020,2019-02-23,Expense,Rent,225.0,Card,Bengaluru,Doctor visit,6083
U066,2019-02-23,Expense,Food,220.0,Cash,Kolkata,Grocery shopping cash,9593
U111,2019-02-22,Expense,Food,195.0,UPI,Chennai,Grocery shopping,5089
U159,2019-02-22,Expense,Entertainment,325.0,Card,Hyderabad,Dinner at resto,2960
U080,2019-02-22,Expense,Rent,46.0,UPI,Mumbai,Doctor visit,6919
U188,2019-02-22,Expense,Utilities,1105.0,Bank Transfer,Chennai,Paid electricity bill cash,11608
U012,2019-02-22,Expense,Rent,245.0,UPI,Lucknow,,3289
U051,2019-02-22,Expense,Rent,-1007.0,Cash,Lucknow,Paid electricity bill,14493
U029,2019-02-21,Expense,Food,121.0,Cash,Ahmedabad,Netflix subscription,9506
U111,2019-02-21,Expense,Utilities,215.0,Bank Transfer,Ahmedabad,Grocery shopping,1019
U007,2019-02-21,Income,Bonus,43437.0,Cash,Chennai,Monthly rent,12440
U011,2019-02-21,Expense,Rent,244.0,Bank Transfer,Kolkata,,10226
U018,2019-02-21,Expense,Utilities,1052.0,Bank Transfer,Kolkata,Course fee cash,13975
U059,2019-02-21,Expense,Rent,2057.0,Bank Transfer,Kolkata,Netflix subscription,5559
U005,2019-02-21,Expense,Rent,197.0,Cash,Mumbai,Doctor visit,7819
U032,2019-02-21,Expense,Utilities,377.0,Bank Transfer,Bengaluru,Monthly rent,8476
U180,2019-02-21,Expense,Food,1812.0,Cash,Kolkata,Gift via app,14341
U070,2019-02-21,Expense,Utilities,64.0,UPI,Lucknow,Dinner at resto,4807
U054,2019-02-21,Expense,Rent,1258.0,UPI,Hyderabad,Gift,1014
U160,2019-02-20,Expense,Travel,1945.0,Cash,Jaipur,Gift via app,9286
U063,2019-02-20,Expense,Rent,1433.0,Card,Delhi,Grocery shopping late,13525
U017,2019-02-20,Expense,Food,127.0,Cash,Bengaluru,Course fee,9527
U071,2019-02-20,Expense,Health,91.0,Bank Transfer,Jaipur,Netflix subscription,13206
U009,2019-02-20,Expense,Food,301.0,UPI,Pune,Uber to office,12300
U160,2019-02-20,Expense,Entertainment,51.0,Card,Pune,Netflix subscription,11993
U091,2019-02-20,Income,Salary,50921.0,Cash,Delhi,Doctor visit,1900
U131,2019-02-20,Expense,Utilities,575.0,Bank Transfer,Jaipur,Course fee,4201
U082,2019-02-20,Expense,Rent,231.0,Bank Transfer,Lucknow,Grocery shopping,7704
U020,2019-02-20,Expense,Food,93.0,Cash,Delhi,Grocery shopping,2838
U141,2019-02-20,Income,Bonus,46385.0,Bank Transfer,Mumbai,Monthly rent late,7986
U182,2019-02-20,Expense,Food,188.0,Bank Transfer,Jaipur,,5370
U181,2019-02-20,Expense,Entertainment,584.0,Bank Transfer,Mumbai,Monthly rent,4999
U145,2019-02-19,Expense,Entertainment,157.0,Bank Transfer,Pune,Gift,6896
U165,2019-02-19,Expense,Food,153.0,UPI,Ahmedabad,Grocery shopping late,7895
U108,2019-02-19,Income,Salary,69025.0,Bank Transfer,Pune,Course fee,8587
U134,2019-02-19,Expense,Others,31.0,UPI,Hyderabad,,14724
U066,2019-02-19,Expense,Food,341.0,Cash,Lucknow,Grocery shopping,12468
U043,2019-02-19,Expense,Health,2419.0,UPI,Ahmedabad,Grocery shopping,9042
U037,2019-02-19,Expense,Utilities,1747.0,Bank Transfer,Bengaluru,Uber to office via app,74
U076,2019-02-19,Expense,Rent,1797.0,Bank Transfer,Jaipur,Dinner at resto,8432
U017,2019-02-19,Expense,Rent,4267.0,Bank Transfer,Pune,Course fee,12799
U011,2019-02-19,Expense,Entertainment,242.0,Bank Transfer,Pune,Paid electricity bill,7516
U002,2019-02-19,Expense,Education,797.0,Bank Transfer,Bengaluru,Dinner at resto,13196
U042,2019-02-18,Expense,Utilities,2209.0,Card,Bengaluru,Paid electricity bill,8671
U019,2019-02-18,Expense,Food,4125.0,UPI,Lucknow,Paid electricity bill,14698
U122,2019-02-18,Expense,Food,418.0,UPI,Hyderabad,Monthly rent,5931
U063,2019-02-18,Income,Salary,69968.0,Card,Hyderabad,Course fee,11644
U099,2019-02-18,Expense,Food,351.0,Card,Hyderabad,Monthly rent via app,3664
U021,2019-02-18,Expense,Entertainment,265.0,Bank Transfer,Lucknow,Course fee,4851
U073,2019-02-18,Expense,Savings,991.0,Bank Transfer,Hyderabad,Monthly rent,11927
U117,2019-02-18,Expense,Utilities,999999.0,Cash,Pune,Grocery shopping via app,7650
U071,2019-02-18,Expense,Entertainment,4350.0,Card,Lucknow,Course fee,3230
U066,2019-02-18,Expense,Food,43.0,Cash,Delhi,,9493
U017,2019-02-17,Income,Other Income,63295.0,Bank Transfer,Hyderabad,Netflix subscription via app,10625
U181,2019-02-17,Expense,Rent,2754.0,Card,Lucknow,,13893
U103,2019-02-17,Income,Bonus,70894.0,Card,Ahmedabad,Monthly rent,10590
U064,2019-02-17,Income,Salary,60212.0,Bank Transfer,Lucknow,,3880
U040,2019-02-17,Expense,Food,2414.0,Card,Hyderabad,,6644
U037,2019-02-17,Expense,Food,1291.0,UPI,Bengaluru,Course fee,3835
U121,2019-02-17,Expense,Food,332.0,Cash,Ahmedabad,,10037
U071,2019-02-16,Expense,Travel,2871.0,Card,Mumbai,Monthly rent via app,9732
U053,2019-02-16,Expense,Food,291.0,Cash,Pune,Gift,3284
U123,2019-02-16,Expense,Travel,399.0,Bank Transfer,Ahmedabad,Dinner at resto cash,1926
U094,2019-02-16,Expense,Rent,497.0,Cash,Lucknow,,9255
U168,2019-02-16,Expense,Travel,1398.0,Card,Lucknow,Netflix subscription,2433
U176,2019-02-16,Expense,Rent,424.0,UPI,Kolkata,,6572
U165,2019-02-16,Expense,Rent,808.0,Cash,Hyderabad,Paid electricity bill,2401
U188,2019-02-16,Expense,Rent,127.0,UPI,Kolkata,Salary,11674
U177,2019-02-16,Income,Bonus,44969.0,Bank Transfer,Pune,Dinner at resto late,3924
U186,2019-02-16,Expense,Food,364.0,UPI,Kolkata,Salary,677
U065,2019-02-16,Expense,Rent,2240.0,UPI,Hyderabad,Grocery shopping,7020
U088,2019-02-16,Income,Bonus,38890.0,Card,Bengaluru,Salary,6874
U186,2019-02-16,Expense,Utilities,1368.0,Cash,Delhi,Doctor visit,14772
U187,2019-02-16,Expense,Travel,1047.0,Cash,Delhi,,9326
U160,2019-02-16,Expense,Utilities,385.0,UPI,Lucknow,Paid electricity bill,217
U090,2019-02-16,Expense,Utilities,128.0,UPI,Ahmedabad,Monthly rent,10169
U064,2019-02-16,Expense,Rent,1287.0,Bank Transfer,Delhi,Gift,10532
U047,2019-02-15,Expense,Education,970.0,Cash,Lucknow,Dinner at resto,2867
U037,2019-02-15,Expense,Rent,725.0,UPI,Bengaluru,Gift,4485
U117,2019-02-15,Expense,Travel,340.0,Card,Delhi,Paid electricity bill,6877
U020,2019-02-15,Expense,Utilities,231.0,Bank Transfer,Delhi,Dinner at resto,8257
U130,2019-02-15,Income,Bonus,65670.0,Card,Delhi,Uber to office via app,8589
U125,2019-02-15,Expense,Food,194.0,UPI,Bengaluru,,6728
U086,2019-02-15,Income,Salary,59069.0,Cash,Pune,Dinner at resto cash,13902
U083,2019-02-15,Expense,Travel,390.0,Cash,Ahmedabad,Uber to office,12295
U012,2019-02-15,Expense,Rent,1996.0,Bank Transfer,Kolkata,,4683
U101,2019-02-14,Expense,Rent,699.0,Card,Lucknow,,12133
U030,2019-02-14,Expense,Utilities,99.0,Cash,Pune,Gift,1330
U035,2019-02-14,Income,Salary,68109.0,Card,Kolkata,Monthly rent,722
U146,2019-02-14,Expense,Travel,135.0,Card,Jaipur,,12013
U076,2019-02-14,Income,Bonus,64643.0,UPI,Jaipur,Salary,8382
U038,2019-02-14,Expense,Food,80.0,UPI,Pune,Dinner at resto,4708
U083,2019-02-14,Expense,Rent,1140.0,UPI,Chennai,Dinner at resto,3730
U057,2019-02-13,Income,Salary,78296.0,Cash,Ahmedabad,Gift cash,13678
U105,2019-02-13,Expense,Rent,1449.0,Card,Bengaluru,,14802
U079,2019-02-13,Income,Salary,61047.0,Card,Jaipur,Paid electricity bill,7402
U189,2019-02-13,Expense,Food,581.0,Bank Transfer,Mumbai,Uber to office,1298
U047,2019-02-13,Income,Salary,72066.0,UPI,Delhi,Doctor visit,11936
U178,2019-02-13,Expense,Food,206.0,Bank Transfer,Delhi,Gift,5535
U098,2019-02-13,Expense,Rent,152.0,Card,Bengaluru,,2748
U050,2019-02-13,Expense,Savings,6393.0,Card,Lucknow,Paid electricity bill via app,11626
U085,2019-02-13,Expense,Rent,282.0,Card,Jaipur,Dinner at resto,6587
U157,2019-02-13,Income,Bonus,64228.0,Bank Transfer,Pune,,8368
U137,2019-02-12,Income,Bonus,69991.0,Bank Transfer,Kolkata,Netflix subscription,12355
U045,2019-02-12,Expense,Rent,134.0,Cash,Hyderabad,Netflix subscription,3292
U009,2019-02-12,Expense,Rent,2285.0,Bank Transfer,Pune,,5163
U022,2019-02-12,Expense,Others,235.0,Cash,Jaipur,Salary,6241
U017,2019-02-12,Expense,Education,413.0,Bank Transfer,Mumbai,Uber to office,1656
U143,2019-02-12,Expense,Rent,101.0,Card,Lucknow,Salary,6915
U023,2019-02-11,Expense,Food,1789.0,UPI,Chennai,,14671
U116,2019-02-11,Expense,Rent,262.0,Card,Ahmedabad,,7840
U002,2019-02-11,Expense,Rent,46.0,Bank Transfer,Lucknow,Uber to office late,14781
U025,2019-02-11,Expense,Food,1429.0,Cash,Hyderabad,Salary,6406
U003,2019-02-11,Income,Bonus,60523.0,UPI,Hyderabad,Salary,12616
U102,2019-02-11,Expense,Food,470.0,Card,Delhi,Salary via app,13690
U169,2019-02-11,Expense,Rent,2694.0,Bank Transfer,Pune,Gift cash,13778
U078,2019-02-11,Expense,Travel,113.0,Cash,Lucknow,Salary,4609
U076,2019-02-11,Expense,Travel,270.0,Cash,Delhi,Dinner at resto late,13281
U166,2019-02-11,Expense,Education,8946.0,UPI,Chennai,Course fee,6818
U065,2019-02-11,Expense,Rent,1076.0,UPI,Lucknow,Monthly rent,13958
U090,2019-02-11,Expense,Education,177.0,Card,Chennai,Netflix subscription,2072
U131,2019-02-11,Expense,Food,256.0,Cash,Mumbai,Uber to office,14942
U011,2019-02-10,Expense,Rent,342.0,UPI,Chennai,Netflix subscription late,7782
U153,2019-02-10,Expense,Travel,156.0,Card,Mumbai,Grocery shopping,4544
U119,2019-02-10,Expense,Food,533.0,Card,Hyderabad,Uber to office,14132
U071,2019-02-10,Expense,Savings,4634.0,Cash,Chennai,Course fee,977
U014,2019-02-10,Expense,Health,580.0,Card,Ahmedabad,Grocery shopping,5100
U045,2019-02-10,Expense,Utilities,572.0,Card,Bengaluru,Course fee cash,597
U104,2019-02-10,Expense,Entertainment,1664.0,UPI,Hyderabad,Monthly rent cash,5042
U066,2019-02-10,Expense,Rent,373.0,Card,Delhi,Uber to office,7282
U164,2019-02-10,Expense,Utilities,208.0,Card,Mumbai,Doctor visit,10883
U031,2019-02-09,Expense,Food,791.0,Cash,Chennai,Salary late,10966
U015,2019-02-09,Expense,Rent,158.0,Bank Transfer,Delhi,Gift,3223
U149,2019-02-09,Income,Salary,54622.0,Cash,Mumbai,Paid electricity bill,5107
U033,2019-02-09,Expense,Others,25.0,UPI,Kolkata,Uber to office,10667
U008,2019-02-09,Expense,Travel,227.0,Card,Pune,Monthly rent via app,1425
U110,2019-02-09,Expense,Rent,2756.0,UPI,Delhi,,8252
U081,2019-02-09,Expense,Rent,797.0,UPI,Pune,Gift,10325
U049,2019-02-09,Expense,Food,409.0,Cash,Pune,Salary late,12051
U019,2019-02-09,Expense,Rent,762.0,Card,Kolkata,Uber to office,9580
U119,2019-02-09,Expense,Utilities,999999.0,Bank Transfer,Pune,Grocery shopping,6392
U009,2019-02-09,Income,Salary,28198.0,Card,Delhi,Dinner at resto,8299
U023,2019-02-08,Expense,Food,511.0,Cash,Kolkata,Gift,11643
U124,2019-02-08,Expense,Travel,222.0,UPI,Jaipur,Dinner at resto late,11787
U190,2019-02-08,Expense,Entertainment,116.0,Cash,Kolkata,Course fee,1039
U164,2019-02-08,Expense,Entertainment,17.0,Card,Hyderabad,Netflix subscription,14000
U167,2019-02-08,Expense,Others,972.0,Cash,Hyderabad,Course fee,953
U019,2019-02-07,Income,Other Income,59414.0,Bank Transfer,Kolkata,Dinner at resto,3489
U181,2019-02-07,Expense,Utilities,550.0,UPI,Chennai,,537
U011,2019-02-07,Expense,Travel,340.0,UPI,Pune,Dinner at resto,5213
U182,2019-02-07,Income,Other Income,74790.0,Bank Transfer,Hyderabad,Grocery shopping via app,1671
U095,2019-02-07,Expense,Education,652.0,Card,Jaipur,Gift,4542
U190,2019-02-07,Income,Other Income,85300.0,UPI,Mumbai,Gift cash,362
U106,2019-02-07,Expense,Entertainment,159.0,Card,Bengaluru,Dinner at resto,7331
U163,2019-02-07,Expense,Savings,229.0,Card,Bengaluru,Course fee,7430
U048,2019-02-07,Expense,Rent,234.0,Bank Transfer,Chennai,,1891
U086,2019-02-07,Expense,Travel,54.0,Cash,Pune,Monthly rent,11777
U059,2019-02-07,Expense,Travel,248.0,Bank Transfer,Ahmedabad,Course fee late,12089
U186,2019-02-06,Expense,Entertainment,353.0,Cash,Bengaluru,Gift,5117
U128,2019-02-06,Expense,Food,859.0,Card,Lucknow,Salary cash,6027
U158,2019-02-06,Expense,Rent,286.0,Bank Transfer,Mumbai,Paid electricity bill,11665
U173,2019-02-06,Expense,Food,601.0,Card,Lucknow,Grocery shopping,8681
U138,2019-02-06,Expense,Utilities,1277.0,UPI,Chennai,Course fee,8484
U055,2019-02-06,Expense,Rent,357.0,UPI,Bengaluru,Salary via app,3459
U175,2019-02-06,Expense,Food,165.0,UPI,Mumbai,Grocery shopping,9011
U165,2019-02-06,Expense,Rent,119.0,Cash,Delhi,Paid electricity bill via app,2212
U152,2019-02-06,Expense,Food,832.0,Cash,Kolkata,Gift,3889
U134,2019-02-06,Expense,Rent,327.0,Bank Transfer,Jaipur,Dinner at resto,11670
U112,2019-02-06,Expense,Savings,1583.0,Cash,Mumbai,Course fee,12862
U110,2019-02-05,Expense,Food,949.0,Cash,Hyderabad,Paid electricity bill,5637
U092,2019-02-05,Expense,Food,64.0,Card,Lucknow,Gift late,10217
U137,2019-02-05,Expense,Food,155.0,UPI,Ahmedabad,Dinner at resto,2795
U019,2019-02-05,Expense,Rent,435.0,Bank Transfer,Ahmedabad,,7852
U066,2019-02-05,Expense,Food,321.0,Bank Transfer,Chennai,,11723
U119,2019-02-05,Expense,Travel,47.0,Card,Hyderabad,Uber to office,12590
U118,2019-02-05,Expense,Rent,1249.0,Bank Transfer,Bengaluru,Gift via app,2944
U189,2019-02-05,Expense,Utilities,557.0,Card,Jaipur,Monthly rent,1587
U072,2019-02-05,Income,Bonus,58791.0,Cash,Delhi,,8090
U187,2019-02-05,Expense,Travel,415.0,Cash,Chennai,Salary late,13441
U172,2019-02-05,Expense,Rent,1149.0,Bank Transfer,Kolkata,Course fee,12166
U065,2019-02-04,Expense,Food,178.0,Bank Transfer,Pune,Salary cash,1386
U039,2019-02-04,Expense,Food,810.0,Bank Transfer,Bengaluru,Salary,8200
U152,2019-02-04,Expense,Food,480.0,Bank Transfer,Lucknow,Course fee,685
U142,2019-02-04,Income,Other Income,63733.0,Bank Transfer,Lucknow,Course fee,2178
U020,2019-02-04,Expense,Food,402.0,Bank Transfer,Chennai,Course fee,14166
U100,2019-02-04,Expense,Food,438.0,Cash,Jaipur,Uber to office,3221
U140,2019-02-04,Income,Salary,52811.0,Cash,Ahmedabad,Doctor visit,2875
U190,2019-02-03,Income,Other Income,59622.0,Card,Kolkata,Uber to office,2186
U165,2019-02-03,Expense,Entertainment,908.0,Card,Chennai,Monthly rent,13881
U160,2019-02-03,Expense,Rent,451.0,Cash,Mumbai,Gift,7432
U173,2019-02-03,Expense,Food,191.0,Card,Chennai,Monthly rent via app,857
U055,2019-02-03,Expense,Food,245.0,Bank Transfer,Jaipur,Doctor visit,7077
U127,2019-02-03,Expense,Food,466.0,Bank Transfer,Hyderabad,,6834
U132,2019-02-03,Expense,Food,80.0,Cash,Lucknow,Salary via app,10878
U170,2019-02-03,Expense,Food,49.0,Cash,Delhi,Salary,11839
U118,2019-02-03,Expense,Food,826.0,Card,Chennai,Salary cash,8786
U010,2019-02-03,Expense,Others,214.0,UPI,Bengaluru,Course fee,7833
U073,2019-02-02,Expense,Rent,991.0,Bank Transfer,Hyderabad,Grocery shopping,8928
U088,2019-02-02,Expense,Food,1902.0,Card,Lucknow,Grocery shopping,1765
U003,2019-02-02,Expense,Utilities,1562.0,Cash,Lucknow,,11850
U156,2019-02-02,Expense,Food,194.0,Cash,Lucknow,Course fee,7018
U012,2019-02-02,Expense,Others,190.0,Bank Transfer,Mumbai,Uber to office,270
U130,2019-02-02,Income,Bonus,39942.0,Card,Jaipur,Doctor visit,4578
U124,2019-02-01,Expense,Entertainment,71.0,Bank Transfer,Hyderabad,,4748
